round_id,settled_at,token_symbol,predicted_rank,actual_rank,rank_difference,is_breakeven,prediction_score,absolute_score,relative_score,predicted_final_value,risk_adjusted_score,total_games,wins,top3,win_rate,top3_rate,avg_rank,avg_value,value_stddev,change_5m,change_1h,change_4h,change_24h,h2h_score,h2h_data_available,hybrid_predicted_rank,hybrid_rank_difference,hybrid_final_score,hybrid_elo_prob,hybrid_mom_score,hybrid_confidence
ojoCap_1752293718000,"2025-07-12 04:16:08",AIXBT,1,2,1,1,78.35,72.8,59.67,71.22,78.35,14,7,10,50,71.4,2.21,0.0005,0.0013,,,,,59.666666666667,1,2,0,64.7,72.3,50,50
ojoCap_1752293718000,"2025-07-12 04:16:08",APT,2,3,1,1,69.37,64.1,55.52,63.07,69.37,16,2,10,12.5,62.5,3.06,0.0001,0.0007,,,,-0.02,55.52380952381,1,4,1,39.5,47.2,25,50
ojoCap_1752293718000,"2025-07-12 04:16:08",ARB,3,4,1,0,68.03,62.8,54.9,61.85,68.03,13,1,8,7.7,61.5,3.08,0.0002,0.0008,,,,-0.02,54.904761904762,1,3,1,62.6,55.2,75,50
ojoCap_1752293718000,"2025-07-12 04:16:08",UNI,4,1,3,1,64.18,58.5,52.86,57.82,64.18,14,3,8,21.4,57.1,3,0.0001,0.0012,,-0.17,,4.69,52.857142857143,1,1,0,65.5,47.2,100,50.2
ojoCap_1752293718000,"2025-07-12 04:16:08",BERA,5,5,0,0,0.00,23.1,36,24.65,0,9,1,2,11.1,22.2,4.11,0.0004,0.0541,,,,,36,1,5,0,17.9,28,0,50
ojoCap_1752293658000,"2025-07-12 04:15:08",OP,1,3,2,1,73.31,68.2,57.48,66.66,73.31,15,5,10,33.3,66.7,2.53,0.0004,0.0013,,,,-0.02,57.47619047619,1,2,1,71.8,70.1,75,50
ojoCap_1752293658000,"2025-07-12 04:15:08",ADA,2,2,0,1,72.18,65.7,60,64.88,72.18,14,1,9,7.1,64.3,3.36,0.0001,0.0005,,-0.23,,6.57,60,1,4,2,27.9,43.6,0,50
ojoCap_1752293658000,"2025-07-12 04:15:08",BNB,3,5,2,0,72.01,67.9,57.33,66.38,72.01,12,2,8,16.7,66.7,2.83,0,0.0002,-1.6,-2.22,,-1.6,57.333333333333,1,1,4,76.5,64.3,100,50.9
ojoCap_1752293658000,"2025-07-12 04:15:08",OM,4,4,0,0,54.91,51.6,40,49.93,54.91,16,2,8,12.5,50,3,0,0.0007,,0.37,,-1.21,40,1,3,1,48.4,48.1,50,50
ojoCap_1752293658000,"2025-07-12 04:15:08",NXPC,5,1,4,1,0.00,26.2,37.48,27.82,0,12,3,3,25,25,4,0.0123,0.1632,,,,,37.47619047619,1,5,4,24.7,24,25,50
ojoCap_1752293598000,"2025-07-12 04:14:08",XLM,1,5,4,0,75.13,67.9,57.33,66.63,75.13,12,4,8,33.3,66.7,2.5,0.0009,0.0031,0.1,0.29,,25.42,57.333333333333,1,5,0,39.1,59.7,0,50
ojoCap_1752293598000,"2025-07-12 04:14:08",NEAR,2,2,0,1,73.30,67.9,57.33,66.63,73.3,12,2,8,16.7,66.7,2.75,-0.0003,0.0008,,,,,57.333333333333,1,3,1,44.8,55.2,25,50
ojoCap_1752293598000,"2025-07-12 04:14:08",ETH,3,1,2,1,71.75,66.4,56.62,65.23,71.75,17,2,11,11.8,64.7,3.12,0,0.0004,,,,,56.619047619048,1,1,0,66.5,48.6,100,51.8
ojoCap_1752293598000,"2025-07-12 04:14:08",UNI,4,4,0,0,68.61,62.8,54.9,61.85,68.61,13,3,8,23.1,61.5,2.92,0.0002,0.0012,,-0.17,,4.68,54.904761904762,1,2,2,57.5,48,75,50
ojoCap_1752293598000,"2025-07-12 04:14:08",XRP,5,3,2,1,43.07,41.5,44.76,41.89,43.07,15,3,6,20,40,3.53,-0.0003,0.0008,,-0.06,,-21.73,44.761904761905,1,4,1,42.3,38.5,50,50
ojoCap_1752293538000,"2025-07-12 04:13:08",PENGU,1,1,0,1,79.23,74,60.24,72.02,79.23,18,9,13,50,72.2,2.28,0.0015,0.0028,,,,0.02,60.238095238095,1,2,1,58.3,75.6,25,50
ojoCap_1752293538000,"2025-07-12 04:13:08",SOL,2,5,3,0,76.93,72.8,59.67,70.91,76.93,14,0,10,0,71.4,3,0,0.0004,,,,-1.94,59.666666666667,1,1,4,69.5,52.4,100,52.3
ojoCap_1752293538000,"2025-07-12 04:13:08",PNUT,3,4,1,0,65.81,59.8,60,59.83,65.81,19,5,11,26.3,57.9,2.95,0.0002,0.0011,,,,-0.01,60,1,4,0,41.9,38.2,50,50
ojoCap_1752293538000,"2025-07-12 04:13:08",UNI,4,2,2,1,65.05,59.5,53.33,58.61,65.05,12,3,7,25,58.3,3,0.0001,0.0012,,-0.17,,4.68,53.333333333333,1,5,3,26.6,41.3,0,50
ojoCap_1752293538000,"2025-07-12 04:13:08",AVAX,5,3,2,1,49.59,46.2,40,45.31,49.59,18,0,8,0,44.4,3.56,-0.0006,0.0024,-0.28,-0.72,,-0.35,40,1,3,0,53.8,42.5,75,50
ojoCap_1752293478000,"2025-07-12 04:12:08",LINK,1,1,0,1,77.52,72,59.29,70.47,77.52,20,2,14,10,70,2.95,-0.0002,0.0007,,,,,59.285714285714,1,1,0,68.3,50.6,100,52.4
ojoCap_1752293478000,"2025-07-12 04:12:08",ARB,2,4,2,0,73.28,67.9,57.33,66.63,73.28,12,1,8,8.3,66.7,3,0.0002,0.0008,,,,-0.02,57.333333333333,1,4,0,44.9,69.5,0,50
ojoCap_1752293478000,"2025-07-12 04:12:08",SUI,3,3,0,1,64.41,59.5,53.33,58.76,64.41,12,1,7,8.3,58.3,3.17,-0.0001,0.0005,,-0.19,,-1.07,53.333333333333,1,3,0,50.5,36.9,75,50
ojoCap_1752293478000,"2025-07-12 04:12:08",POPCAT,4,2,2,1,50.41,46.2,47,46.3,50.41,18,2,8,11.1,44.4,3.5,-0.0002,0.0012,-1.05,-0.27,,-2.5,47,1,2,0,56.3,59,50,50
ojoCap_1752293478000,"2025-07-12 04:12:08",NXPC,5,5,0,0,0.00,28.4,38.52,29.61,0,11,3,3,27.3,27.3,3.91,0.0385,0.1423,,,,,38.52380952381,1,5,0,30.8,34,25,50
ojoCap_1752293418000,"2025-07-12 04:11:08",AIXBT,1,1,0,1,75.98,70.5,58.57,69.07,75.98,13,6,9,46.2,69.2,2.31,0.0005,0.0014,,,,,58.571428571429,1,3,2,49.4,48.5,50,50
ojoCap_1752293418000,"2025-07-12 04:11:08",ETH,2,3,1,1,71.75,66.4,56.62,65.23,71.75,17,2,11,11.8,64.7,3.12,0,0.0004,,,,,56.619047619048,1,2,1,62,41.1,100,50
ojoCap_1752293418000,"2025-07-12 04:11:08",VANA,3,4,1,0,60.10,55.1,51.24,54.64,60.1,13,3,7,23.1,53.8,3.08,-0.0001,0.0005,,,,,51.238095238095,1,4,0,38.1,44.5,25,50
ojoCap_1752293418000,"2025-07-12 04:11:08",BNB,4,2,2,1,59.58,55.1,51.24,54.64,59.58,13,2,7,15.4,53.8,3.15,0,0.0003,-0.7,-1.33,,-0.71,51.238095238095,1,5,3,29.3,45.5,0,50
ojoCap_1752293418000,"2025-07-12 04:11:08",DOT,5,5,0,0,50.43,74,60.24,72.35,50.43,18,4,13,22.2,72.2,2.83,0.0016,0.0545,-0.23,0.41,,2.22,60.238095238095,1,1,4,71.6,70.3,75,51.9
ojoCap_1752293358000,"2025-07-12 04:10:08",LINK,1,4,3,0,81.23,75.6,61,73.85,81.23,19,2,14,10.5,73.7,2.89,-0.0001,0.0007,,,,,61,1,2,2,60.5,53.2,75,50
ojoCap_1752293358000,"2025-07-12 04:10:08",BTC,2,2,0,1,75.98,70.5,58.57,69.07,75.98,13,3,9,23.1,69.2,2.77,0,0.0002,,,,,58.571428571429,1,4,2,35.7,54.5,0,50
ojoCap_1752293358000,"2025-07-12 04:10:08",TRUMP,3,1,2,1,69.16,62.8,54.9,61.85,69.16,13,1,8,7.7,61.5,3.08,-0.0001,0.001,,,,2.04,54.904761904762,1,1,0,68.7,51.5,100,51.6
ojoCap_1752293358000,"2025-07-12 04:10:08",PNUT,4,5,1,0,64.94,59.8,53.48,59.04,64.94,19,5,11,26.3,57.9,2.95,0.0003,0.0011,,,,-0.01,53.47619047619,1,3,2,52,53.4,50,50
ojoCap_1752293358000,"2025-07-12 04:10:08",UNI,5,3,2,1,60.89,55.6,51.48,55.11,60.89,11,3,6,27.3,54.5,3,0.0002,0.0012,-0.03,-0.17,,4.6,51.47619047619,1,5,2,32.9,37.4,25,50
ojoCap_1752293298000,"2025-07-12 04:09:08",DOT,1,1,0,1,94.44,72.3,59.43,70.76,94.44,17,3,12,17.6,70.6,2.94,0.0017,0.0562,0.08,0.64,,2.45,59.428571428571,1,3,2,47.5,73.4,0,50
ojoCap_1752293298000,"2025-07-12 04:09:08",APT,2,3,1,1,68.13,62.9,54.95,61.95,68.13,18,2,11,11.1,61.1,3.17,0.0001,0.0006,,,,-0.02,54.952380952381,1,5,2,39.8,47.5,25,50
ojoCap_1752293298000,"2025-07-12 04:09:08",TRUMP,3,2,1,1,65.76,59.5,53.33,58.76,65.76,12,1,7,8.3,58.3,3.17,-0.0001,0.001,,,,2.04,53.333333333333,1,1,1,65.3,47.2,100,53.1
ojoCap_1752293298000,"2025-07-12 04:09:08",RENDER,4,4,0,0,50.03,45.4,46.62,45.55,50.03,16,0,7,0,43.8,3.44,0,0.0007,0.12,-0.05,,-1.4,46.619047619048,1,2,2,49.9,36.8,75,50
ojoCap_1752293298000,"2025-07-12 04:09:08",NXPC,5,5,0,0,8.89,31,39.76,32.05,8.89,10,3,3,30,30,3.8,0.0439,0.1488,,,,,39.761904761905,1,4,1,46.5,45.1,50,50
ojoCap_1752293238000,"2025-07-12 04:08:08",DOGE,1,3,2,1,76.12,70.4,58.52,68.97,76.12,16,4,11,25,68.8,2.75,0.0002,0.0012,,-0.42,,3.09,58.52380952381,1,2,1,68.5,51.7,100,50
ojoCap_1752293238000,"2025-07-12 04:08:08",IO,2,1,1,1,75.82,70.4,58.52,68.97,75.82,22,6,15,27.3,68.2,2.86,-0.0003,0.0012,0.06,0.3,,-1.85,58.52380952381,1,1,0,71.4,69,75,50.6
ojoCap_1752293238000,"2025-07-12 04:08:08",TRUMP,3,5,2,0,74.42,67.9,57.33,66.63,74.42,12,1,8,8.3,66.7,2.92,0,0.0008,,,,2.04,57.333333333333,1,4,1,38.5,59.1,0,50
ojoCap_1752293238000,"2025-07-12 04:08:08",UNI,4,4,0,0,66.53,61,54.05,60.17,66.53,10,3,6,30,60,2.9,0.0003,0.0012,0.14,0.06,,4.32,54.047619047619,1,3,1,44.7,41.6,50,50
